Order Date,Ship Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Sale Price,Quantity,Discount,Turnover,Ship Mode,Segment,City,State,Region,Country,Postal Code
12-10-2015,12/15/2015,FC-14245,Frank Carlisle,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,56.3,2,0,112.6,Standard Class,Home Office,Los Angeles,California,West,United States,90032
11/25/2014,11/30/2014,SE-20110,Sanjit Engle,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,51.016,7,0.2,357.112,Standard Class,Consumer,Springfield,Oregon,West,United States,97477
11/21/2017,11/25/2017,CK-12205,Chloris Kastensmidt,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,150.8,5,0.2,754,Standard Class,Consumer,Renton,Washington,West,United States,98059
11/21/2017,11/25/2017,CK-12205,Chloris Kastensmidt,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,1039.992,1,0.2,1039.992,Standard Class,Consumer,Renton,Washington,West,United States,98059
11/21/2017,11/25/2017,CK-12205,Chloris Kastensmidt,OFF-PA-10003797,Xerox 209,Office Supplies,Paper,51.84,8,0,414.72,Standard Class,Consumer,Renton,Washington,West,United States,98059
04-04-2017,04-05-2017,DS-13030,Darrin Sayre,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,41.22,1,0,41.22,First Class,Home Office,New York City,New York,East,United States,10009
04-04-2017,04-05-2017,DS-13030,Darrin Sayre,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,240.37,1,0,240.37,First Class,Home Office,New York City,New York,East,United States,10009
04-04-2017,04-05-2017,DS-13030,Darrin Sayre,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,119.02,2,0,238.04,First Class,Home Office,New York City,New York,East,United States,10009
05/19/2017,05/24/2017,SA-20830,Sue Ann Reed,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,133.12,5,0.2,665.6,Standard Class,Consumer,San Jose,California,West,United States,95123
10-03-2016,10-07-2016,TP-21565,Tracy Poddar,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,38.08,5,0.6,190.4,Standard Class,Corporate,Grand Prairie,Texas,Central,United States,75051
11/21/2016,11/21/2016,JK-16120,Julie Kriz,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,113.568,2,0.2,227.136,Same Day,Home Office,New York City,New York,East,United States,10009
10-03-2017,10-05-2017,CC-12430,Chuck Clark,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,83.92,4,0,335.68,Second Class,Home Office,New York City,New York,East,United States,10009
10-03-2017,10-05-2017,CC-12430,Chuck Clark,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,6.63,3,0,19.89,Second Class,Home Office,New York City,New York,East,United States,10009
10-03-2017,10-05-2017,CC-12430,Chuck Clark,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,371.97,3,0,1115.91,Second Class,Home Office,New York City,New York,East,United States,10009
04/29/2014,05-03-2014,LA-16780,Laura Armstrong,FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,561.584,2,0.2,1123.168,Standard Class,Corporate,Memphis,Tennessee,South,United States,38109
04/29/2014,05-03-2014,LA-16780,Laura Armstrong,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,99.92,5,0.2,499.6,Standard Class,Corporate,Memphis,Tennessee,South,United States,38109
10-07-2016,10-10-2016,AW-10930,Arthur Wiediger,OFF-LA-10000134,Avery 511,Office Supplies,Labels,4.928,2,0.2,9.856,First Class,Home Office,Philadelphia,Pennsylvania,East,United States,19143
12/15/2016,12/22/2016,BP-11230,Benjamin Patterson,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,14.76,2,0,29.52,Standard Class,Consumer,Los Angeles,California,West,United States,90004
04-10-2017,04/14/2017,DB-13360,Dennis Bolton,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,99.99,1,0,99.99,Standard Class,Home Office,Waterbury,Connecticut,East,United States,6708
04-10-2017,04/14/2017,DB-13360,Dennis Bolton,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,286.15,5,0,1430.75,Standard Class,Home Office,Waterbury,Connecticut,East,United States,6708
04-08-2014,04/13/2014,PC-19000,Pauline Chand,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,49.792,8,0.2,398.336,Standard Class,Home Office,Chandler,Arizona,West,United States,85224
03/29/2016,04-02-2016,TB-21595,Troy Blackwell,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,299.975,5,0.5,1499.875,Standard Class,Consumer,Springfield,Ohio,East,United States,45503
03/29/2016,04-02-2016,TB-21595,Troy Blackwell,TEC-PH-10000141,Clearsounds A400,Technology,Phones,158.376,4,0.4,633.504,Standard Class,Consumer,Springfield,Ohio,East,United States,45503
01/15/2017,01/18/2017,TB-21250,Tim Brockman,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,32.784,4,0.8,131.136,First Class,Consumer,Austin,Texas,Central,United States,78745
01/15/2017,01/18/2017,TB-21250,Tim Brockman,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,47.984,2,0.2,95.968,First Class,Consumer,Austin,Texas,Central,United States,78745
01/15/2017,01/18/2017,TB-21250,Tim Brockman,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,62.592,8,0.2,500.736,First Class,Consumer,Austin,Texas,Central,United States,78745
01/15/2017,01/18/2017,TB-21250,Tim Brockman,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,4.276,1,0.8,4.276,First Class,Consumer,Austin,Texas,Central,United States,78745
01/30/2014,02-04-2014,MV-18190,Mike Vittorini,OFF-PA-10001204,Xerox 1972,Office Supplies,Paper,10.56,2,0,21.12,Standard Class,Consumer,Detroit,Michigan,Central,United States,48234
01/30/2014,02-04-2014,MV-18190,Mike Vittorini,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,229.94,2,0,459.88,Standard Class,Consumer,Detroit,Michigan,Central,United States,48234
02-07-2015,02-11-2015,DK-12835,Damala Kotsonis,OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,311.15,5,0,1555.75,Standard Class,Corporate,Springfield,Virginia,South,United States,22153
02-07-2015,02-11-2015,DK-12835,Damala Kotsonis,OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,12.96,2,0,25.92,Standard Class,Corporate,Springfield,Virginia,South,United States,22153
12/14/2016,12/19/2016,PK-19075,Pete Kriz,OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,14.62,2,0,29.24,Standard Class,Consumer,New York City,New York,East,United States,10011
12/14/2016,12/19/2016,PK-19075,Pete Kriz,OFF-LA-10003190,Avery 474,Office Supplies,Labels,5.76,2,0,11.52,Standard Class,Consumer,New York City,New York,East,United States,10011
12/14/2016,12/19/2016,PK-19075,Pete Kriz,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,21.48,6,0,128.88,Standard Class,Consumer,New York City,New York,East,United States,10011
12/14/2016,12/19/2016,PK-19075,Pete Kriz,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,396.92,4,0,1587.68,Standard Class,Consumer,New York City,New York,East,United States,10011
12/14/2016,12/19/2016,PK-19075,Pete Kriz,OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,17.15,1,0,17.15,Standard Class,Consumer,New York City,New York,East,United States,10011
12/14/2016,12/19/2016,PK-19075,Pete Kriz,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,23.12,2,0.2,46.24,Standard Class,Consumer,New York City,New York,East,United States,10011
10/31/2017,11-04-2017,AH-10120,Adrian Hane,OFF-AR-10003651,Newell 350,Office Supplies,Art,5.248,2,0.2,10.496,Standard Class,Home Office,Dallas,Texas,Central,United States,75217
08-06-2017,08-12-2017,GM-14455,Gary Mitchum,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,824.95,5,0,4124.75,Standard Class,Home Office,Concord,New Hampshire,East,United States,3301
08-06-2017,08-12-2017,GM-14455,Gary Mitchum,OFF-LA-10002195,Avery 481,Office Supplies,Labels,24.64,8,0,197.12,Standard Class,Home Office,Concord,New Hampshire,East,United States,3301
08-06-2017,08-12-2017,GM-14455,Gary Mitchum,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,227.88,6,0,1367.28,Standard Class,Home Office,Concord,New Hampshire,East,United States,3301
05/30/2017,05/31/2017,BD-11725,Bruce Degenhardt,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,241.96,2,0,483.92,First Class,Consumer,Lafayette,Louisiana,South,United States,70506
05/30/2017,05/31/2017,BD-11725,Bruce Degenhardt,OFF-BI-10000591,Avery Binder Labels,Office Supplies,Binders,3.89,1,0,3.89,First Class,Consumer,Lafayette,Louisiana,South,United States,70506
05/30/2017,05/31/2017,BD-11725,Bruce Degenhardt,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,8.01,3,0,24.03,First Class,Consumer,Lafayette,Louisiana,South,United States,70506
11/30/2015,12-05-2015,RM-19375,Raymond Messe,TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,177.48,3,0.2,532.44,Standard Class,Consumer,Raleigh,North Carolina,South,United States,27604
08/31/2017,09-02-2017,BW-11110,Bart Watters,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,569.568,2,0.2,1139.136,Second Class,Corporate,Spokane,Washington,West,United States,99207
08/31/2017,09-02-2017,BW-11110,Bart Watters,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,149.73,7,0,1048.11,Second Class,Corporate,Spokane,Washington,West,United States,99207
05/14/2017,05/15/2017,GT-14710,Greg Tran,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,899.43,5,0.3,4497.15,First Class,Consumer,Houston,Texas,Central,United States,77041
05/14/2017,05/15/2017,GT-14710,Greg Tran,OFF-AR-10001446,Newell 309,Office Supplies,Art,46.2,5,0.2,231,First Class,Consumer,Houston,Texas,Central,United States,77041
05/14/2017,05/15/2017,GT-14710,Greg Tran,OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,47.952,3,0.2,143.856,First Class,Consumer,Houston,Texas,Central,United States,77041
05/14/2017,05/15/2017,GT-14710,Greg Tran,TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,7.992,1,0.2,7.992,First Class,Consumer,Houston,Texas,Central,United States,77041
05/14/2017,05/15/2017,GT-14710,Greg Tran,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,76.864,2,0.2,153.728,First Class,Consumer,Houston,Texas,Central,United States,77041
08/17/2017,08/23/2017,AH-10120,Adrian Hane,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,102.93,3,0,308.79,Standard Class,Home Office,Louisville,Kentucky,South,United States,40214
08/17/2017,08/23/2017,AH-10120,Adrian Hane,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,98.16,6,0,588.96,Standard Class,Home Office,Louisville,Kentucky,South,United States,40214
11-10-2017,11/14/2017,DR-12940,Daniel Raglin,OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,11.52,5,0.7,57.6,Second Class,Home Office,Hollywood,Florida,South,United States,33021
08/21/2017,08/21/2017,DL-13495,Dionis Lloyd,OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,83.88,1,0.2,83.88,Same Day,Corporate,Chandler,Arizona,West,United States,85224
03-08-2016,03-12-2016,BD-11620,Brian DeCherney,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,108.576,4,0.4,434.304,Standard Class,Consumer,Philadelphia,Pennsylvania,East,United States,19120
03-08-2016,03-12-2016,BD-11620,Brian DeCherney,OFF-FA-10004968,Rubber Band Ball,Office Supplies,Fasteners,5.984,2,0.2,11.968,Standard Class,Consumer,Philadelphia,Pennsylvania,East,United States,19120
10/31/2016,11-05-2016,HW-14935,Helen Wasserman,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,21.96,2,0,43.92,Standard Class,Corporate,Tulsa,Oklahoma,Central,United States,74133
10/31/2016,11-05-2016,HW-14935,Helen Wasserman,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,368.97,3,0,1106.91,Standard Class,Corporate,Tulsa,Oklahoma,Central,United States,74133
10/31/2016,11-05-2016,HW-14935,Helen Wasserman,OFF-AR-10004269,Newell 31,Office Supplies,Art,12.39,3,0,37.17,Standard Class,Corporate,Tulsa,Oklahoma,Central,United States,74133
10/31/2016,11-05-2016,HW-14935,Helen Wasserman,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,332.94,3,0,998.82,Standard Class,Corporate,Tulsa,Oklahoma,Central,United States,74133
07/26/2014,08-01-2014,JO-15145,Jack O'Briant,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,111.93,7,0,783.51,Standard Class,Corporate,Draper,Utah,West,United States,84020
10/24/2015,10/27/2015,RD-19660,Robert Dilbeck,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,454.272,8,0.2,3634.176,First Class,Home Office,Oakland,California,West,United States,94601
08/19/2017,08/24/2017,DO-13645,Doug O'Connell,OFF-PA-10000552,Xerox 200,Office Supplies,Paper,19.44,3,0,58.32,Standard Class,Consumer,Lawrence,Massachusetts,East,United States,1841
05/23/2016,05/27/2016,CC-12370,Christopher Conant,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,8399.976,4,0.4,33599.904,Standard Class,Consumer,Philadelphia,Pennsylvania,East,United States,19120
05/23/2016,05/27/2016,CC-12370,Christopher Conant,OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,6.294,1,0.7,6.294,Standard Class,Consumer,Philadelphia,Pennsylvania,East,United States,19120
05/23/2016,05/27/2016,CC-12370,Christopher Conant,OFF-PA-10000029,Xerox 224,Office Supplies,Paper,10.368,2,0.2,20.736,Standard Class,Consumer,Philadelphia,Pennsylvania,East,United States,19120
05/23/2016,05/27/2016,CC-12370,Christopher Conant,TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones,122.382,3,0.4,367.146,Standard Class,Consumer,Philadelphia,Pennsylvania,East,United States,19120
11-03-2014,11-07-2014,SH-20395,Shahid Hopkins,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,25.984,2,0.2,51.968,Standard Class,Consumer,Jacksonville,North Carolina,South,United States,28540
11-03-2014,11-07-2014,SH-20395,Shahid Hopkins,FUR-TA-10001768,Hon Racetrack Conference Tables,Furniture,Tables,945.036,6,0.4,5670.216,Standard Class,Consumer,Jacksonville,North Carolina,South,United States,28540
11-03-2014,11-07-2014,SH-20395,Shahid Hopkins,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,14.301,7,0.7,100.107,Standard Class,Consumer,Jacksonville,North Carolina,South,United States,28540
11-03-2014,11-07-2014,SH-20395,Shahid Hopkins,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,410.352,3,0.2,1231.056,Standard Class,Consumer,Jacksonville,North Carolina,South,United States,28540
03/30/2015,04-04-2015,FC-14335,Fred Chung,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,23.52,5,0.2,117.6,Standard Class,Corporate,Chicago,Illinois,Central,United States,60610
03/30/2015,04-04-2015,FC-14335,Fred Chung,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,180.96,5,0.2,904.8,Standard Class,Corporate,Chicago,Illinois,Central,United States,60610
05/27/2017,05/29/2017,JG-15160,James Galang,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,35,4,0,140,First Class,Consumer,Pocatello,Idaho,West,United States,83201
05/27/2017,05/29/2017,JG-15160,James Galang,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,477.15,5,0,2385.75,First Class,Consumer,Pocatello,Idaho,West,United States,83201
05/27/2017,05/29/2017,JG-15160,James Galang,TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,302.376,3,0.2,907.128,First Class,Consumer,Pocatello,Idaho,West,United States,83201
12/14/2017,12/19/2017,LC-16885,Lena Creighton,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,974.988,4,0.3,3899.952,Standard Class,Consumer,Plano,Texas,Central,United States,75023
10-04-2014,10-06-2014,CC-12220,Chris Cortes,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,589.41,5,0.1,2947.05,First Class,Consumer,New York City,New York,East,United States,10024
10/13/2016,10/20/2016,BW-11110,Bart Watters,OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,34.7,5,0,173.5,Standard Class,Corporate,New York City,New York,East,United States,10024
10/13/2016,10/20/2016,BW-11110,Bart Watters,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,99.87,3,0,299.61,Standard Class,Corporate,New York City,New York,East,United States,10024
10/13/2016,10/20/2016,BW-11110,Bart Watters,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,37.94,2,0,75.88,Standard Class,Corporate,New York City,New York,East,United States,10024
10/13/2016,10/20/2016,BW-11110,Bart Watters,OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,24.9,5,0,124.5,Standard Class,Corporate,New York City,New York,East,United States,10024
10/13/2016,10/20/2016,BW-11110,Bart Watters,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,82.26,3,0,246.78,Standard Class,Corporate,New York City,New York,East,United States,10024
03-05-2015,03-10-2015,JJ-15445,Jennifer Jackson,OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,7.104,6,0.2,42.624,Standard Class,Consumer,Chicago,Illinois,Central,United States,60623
03-04-2017,03-06-2017,TT-21460,Tonja Turnell,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,103.5,5,0.6,517.5,Second Class,Home Office,Houston,Texas,Central,United States,77095
03-04-2017,03-06-2017,TT-21460,Tonja Turnell,OFF-LA-10002381,Avery 497,Office Supplies,Labels,2.464,1,0.2,2.464,Second Class,Home Office,Houston,Texas,Central,United States,77095
03-04-2017,03-06-2017,TT-21460,Tonja Turnell,OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,8.72,1,0.2,8.72,Second Class,Home Office,Houston,Texas,Central,United States,77095
09/25/2015,09/29/2015,EH-13990,Erica Hackney,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,10.76,2,0,21.52,Standard Class,Consumer,Meriden,Connecticut,East,United States,6450
09/25/2015,09/29/2015,EH-13990,Erica Hackney,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,45.68,2,0,91.36,Standard Class,Consumer,Meriden,Connecticut,East,United States,6450
09/25/2015,09/29/2015,EH-13990,Erica Hackney,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,6.7,1,0,6.7,Standard Class,Consumer,Meriden,Connecticut,East,United States,6450
12/19/2015,12/23/2015,PR-18880,Patrick Ryan,TEC-PH-10001750,Samsung Rugby III,Technology,Phones,158.376,3,0.2,475.128,Second Class,Consumer,Glenview,Illinois,Central,United States,60025
10-08-2015,10/13/2015,BT-11680,Brian Thompson,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,3.44,2,0.2,6.88,Standard Class,Consumer,Houston,Texas,Central,United States,77036
07/31/2017,08-03-2017,EC-14050,Erin Creighton,OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,56.56,2,0,113.12,First Class,Consumer,San Francisco,California,West,United States,94110
07/31/2017,08-03-2017,EC-14050,Erin Creighton,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,36.96,7,0,258.72,First Class,Consumer,San Francisco,California,West,United States,94110
08-05-2014,08-11-2014,SP-20650,Stephanie Phelps,TEC-PH-10002468,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",Technology,Phones,135.99,1,0,135.99,Standard Class,Corporate,New York City,New York,East,United States,10009
08-05-2014,08-11-2014,SP-20650,Stephanie Phelps,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,15.96,7,0,111.72,Standard Class,Corporate,New York City,New York,East,United States,10009
05/14/2017,05/17/2017,AJ-10780,Anthony Jacobs,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,3.76,2,0,7.52,First Class,Corporate,Baltimore,Maryland,East,United States,21215
05/14/2017,05/17/2017,AJ-10780,Anthony Jacobs,OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,14.7,5,0,73.5,First Class,Corporate,Baltimore,Maryland,East,United States,21215
05/14/2017,05/17/2017,AJ-10780,Anthony Jacobs,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,37.2,5,0,186,First Class,Corporate,Baltimore,Maryland,East,United States,21215
05/14/2017,05/17/2017,AJ-10780,Anthony Jacobs,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,89.97,3,0,269.91,First Class,Corporate,Baltimore,Maryland,East,United States,21215
05/14/2017,05/17/2017,AJ-10780,Anthony Jacobs,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,261.96,2,0,523.92,First Class,Corporate,Baltimore,Maryland,East,United States,21215
05/14/2017,05/17/2017,AJ-10780,Anthony Jacobs,OFF-LA-10004544,Avery 505,Office Supplies,Labels,74,5,0,370,First Class,Corporate,Baltimore,Maryland,East,United States,21215
09/22/2016,09/28/2016,AS-10630,Ann Steele,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,13.28,2,0,26.56,Standard Class,Home Office,Louisville,Kentucky,South,United States,40214
11/13/2015,11/17/2015,AA-10375,Allen Armold,OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,84.96,6,0.2,509.76,Standard Class,Consumer,Lebanon,Tennessee,South,United States,37087
05/22/2017,05/25/2017,EH-13945,Eric Hoffmann,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,68.46,7,0,479.22,Second Class,Consumer,Los Angeles,California,West,United States,90008
12-02-2016,12-08-2016,DB-13270,Deborah Brumfield,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,2079.4,5,0,10397,Standard Class,Home Office,Providence,Rhode Island,East,United States,2908
12-02-2016,12-08-2016,DB-13270,Deborah Brumfield,TEC-PH-10000441,VTech DS6151,Technology,Phones,629.95,5,0,3149.75,Standard Class,Home Office,Providence,Rhode Island,East,United States,2908
12-02-2016,12-08-2016,DB-13270,Deborah Brumfield,FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,72.42,6,0,434.52,Standard Class,Home Office,Providence,Rhode Island,East,United States,2908
08/29/2015,09-02-2015,CC-12100,Chad Cunningham,TEC-PH-10001750,Samsung Rugby III,Technology,Phones,131.98,2,0,263.96,Standard Class,Home Office,Detroit,Michigan,Central,United States,48234
08/29/2015,09-02-2015,CC-12100,Chad Cunningham,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,114.52,7,0,801.64,Standard Class,Home Office,Detroit,Michigan,Central,United States,48234
06-06-2014,06-10-2014,VT-21700,Valerie Takahito,OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,100.24,10,0.2,1002.4,Standard Class,Home Office,Houston,Texas,Central,United States,77070
03/18/2016,03/20/2016,DB-13060,Dave Brooks,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,871.8,3,0.2,2615.4,Second Class,Consumer,Columbia,Tennessee,South,United States,38401
01/14/2014,01/15/2014,BS-11590,Brendan Sweed,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,61.96,4,0.5,247.84,First Class,Corporate,Philadelphia,Pennsylvania,East,United States,19140
06-03-2017,06-10-2017,NR-18550,Nick Radford,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,4.554,3,0.7,13.662,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-10-2017,NR-18550,Nick Radford,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,5.2,2,0.2,10.4,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-10-2017,NR-18550,Nick Radford,TEC-AC-10003832,LogitechÂ P710e Mobile Speakerphone,Technology,Accessories,205.992,1,0.2,205.992,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-10-2017,NR-18550,Nick Radford,OFF-PA-10000809,Xerox 206,Office Supplies,Paper,15.552,3,0.2,46.656,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-10-2017,NR-18550,Nick Radford,TEC-PH-10000441,VTech DS6151,Technology,Phones,503.96,5,0.2,2519.8,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-10-2017,NR-18550,Nick Radford,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,24.472,7,0.2,171.304,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-10-2017,NR-18550,Nick Radford,FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,241.568,2,0.2,483.136,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-10-2017,NR-18550,Nick Radford,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,110.4,2,0.2,220.8,Standard Class,Consumer,Pembroke Pines,Florida,South,United States,33024
06-03-2017,06-09-2017,KN-16390,Katherine Nockton,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,384.768,2,0.4,769.536,Standard Class,Corporate,New York City,New York,East,United States,10011
